pMIG_plus_1	pMIG_plus_2	pMIG_plus_3	pMIG_plus_4	pMIG_plus_5	pMIG_plus_6	pMIG_BCR_ABL_1	pMIG_BCR_ABL_2	pMIG_BCR_ABL_3	pMIG_BCR_ABL_4	pMIG_BCR_ABL_5	pMIG_BCR_ABL_6
0.064508751	0.03590074	0.055945133	0.082374506	0.06037159	0.02601006	0.011598885	0.014231702	0.027299588	0.004533795	0.021359758	0.010406193
4.52698273	4.638479357	4.638044867	4.641297466	4.811897405	4.386962656	4.311365059	4.331332601	4.307362947	4.208571883	4.422145521	4.379080266
0.182633826	0.226625667	0.155447453	0.285354868	0.292347109	0.120680922	0.177632094	0.215248675	0.128316104	0.179326323	0.296719345	0.189279315
0	0	0	0.020532781	0.007071152	0	0	0	0	0	0	0
0.022846158	0.042197593	0.024673571	0.059271926	0.059278295	0.017077845	0.069442609	0.030864887	0.042647699	0	0.027895313	0.033772836
0.008993027	0.003723159	0.003894804	0.023516966	0	0	0.003975605	0	0.005641665	0	0	0.005345355
0	0	0	0.010101577	0	0	2.886433088	1.455933436	1.563314353	2.451952219	2.386631633	2.400792018
0.126893981	0.181257787	0.115387679	0.032811927	0.02196064	0.018726885	0.264179691	0.429073864	0.343476047	0.37150199	0.33412659	0.309248379
0	0	0	0.034386321	0	0	0	0	0	0	0	0.011749648
0	0	0	0.124979054	0.012386171	0	0.009379638	0	0	0	0.008665311	0.012591542
0.013801049	0.002862639	0	0.021864016	0.004044648	0.004161851	0.011053946	0	0	0.003575584	0	0
0.010201986	0.004224584	0	0.052830001	0.011909066	0	0.004511229	0	0	0.005274779	0	0.006064574
0.004056114	0	0	0.048982734	0.004737252	0	0.003580506	0.00877907	0	0	0	0
0.016038265	0.00885868	0.004640373	0.084628167	0.14392886	0.005337262	0.118398933	0.063492036	0.052917342	0.099683956	0.139757612	0.199395321
0.822629819	0.544796939	0.822124803	0.681316122	0.995918619	0.683373075	0.513121813	0.508689278	0.546202541	0.78990032	0.80144013	0.837983596
0.007578188	0	0	0.127257668	0.017634765	0	0.013352243	0	0	0	0.006182446	0
0.070769737	0.029660803	0.038656713	0.178879056	0.02101401	0.053135532	0.031666064	0.009790333	0.022539825	0.027787056	0.03650038	0.010719524
0	0	0	0.022673756	0	0	0	0	0	0	0	0
0.058570443	0.060438969	0.147123012	0.172164889	0.068084397	0.029448645	0.026152737	0	0.072971501	0.015314295	0.03609985	0.017614528
0.812541762	0.685562555	0.776891464	0.955670643	0.98186288	1.00032457	0.602578501	0.621843236	0.642245012	0.797482867	0.742854758	0.859117192
0	0	0.021937195	0.014847439	0	0	0	0	0	0	0	0
0.247604314	0.158193526	0.138649355	0.267473475	0.548668424	0.097609583	0.058476794	0.071214451	0.041609148	0	0.080308919	0.115165118
0	0	0	0	0	0	0.052428415	0.02596656	0.059354585	0.27191446	0.25266513	0.14977833
0.019331427	0.008017991	0.008384696	0.20596047	0.088116217	0.028757963	0.294274313	0.402205901	0.266372784	0.385234431	0.399434721	0.426693071
2.710829572	2.390598906	2.596987603	2.145586163	1.785797431	1.059618317	1.131846263	1.227814995	1.054021859	1.085744162	2.022974949	1.888546493
7.10771925	7.239751263	7.350453046	7.350886157	7.231797184	7.5577011	7.66279653	7.632457266	7.653977179	7.75698323	7.390383947	7.417962189
3.916734587	3.94060842	4.010770889	3.917193037	4.082404551	3.74812843	4.066898595	4.133094935	4.004474426	3.889473543	3.783687132	3.767061498
3.41338557	3.637424768	3.533164621	3.615192625	3.623948778	3.570377921	3.504467853	3.714388406	3.486225241	3.394674646	3.467475131	3.437784358
6.485703747	6.622899611	6.683429784	6.458931507	6.635470003	5.815480646	6.706544366	6.860615238	6.870093418	7.04428482	6.819540461	6.863826974
6.270467271	6.260178125	6.434903398	6.409550472	6.719498345	5.885913524	5.943511145	5.953570231	5.97538027	5.64748433	5.811596901	5.806339526
4.692008658	4.599484432	4.676160195	4.871602194	5.000450772	4.617122132	4.514008608	4.645707422	4.579071507	4.296185729	4.314290484	4.158926718
4.602385613	4.784608674	4.804404688	5.190286938	5.495730334	5.426667311	5.52160358	5.625930891	5.594614234	5.598802879	5.572956346	5.483380485
3.660746113	3.813545211	3.901639258	4.185747637	4.051963677	4.257810217	4.192202057	4.147111287	4.19755877	4.027286776	4.039524465	3.972444526
4.657502817	4.689757619	4.817408372	4.755533898	4.891637908	4.410307181	5.012970856	5.098583782	5.069706462	5.121873301	4.97895065	4.96780495
4.381726359	4.318548233	4.420374604	4.394802213	4.318179435	4.210669396	4.246415688	4.261794057	4.311800982	4.558396222	4.312715992	4.32050634
0.280390999	0.271092156	0.376787127	0.297544782	0.115528576	0.513153151	0.158042253	0.124755057	0.123696785	0.102506296	0.133796285	0.19068565
4.336640446	4.253217808	4.233796049	4.458401691	4.258639521	4.509480498	4.302845433	4.363409404	4.244453272	4.36232961	4.349202484	4.245107708
2.282175855	2.491930038	2.410517496	2.533059937	2.203611506	3.650305029	3.144010465	3.180949843	3.147311584	2.766694801	2.729178589	2.664243888
6.582056151	6.443130868	6.473522307	6.476389789	6.491586975	6.414832351	6.267464635	6.305591198	6.293135019	6.329808893	6.268037583	6.298405382
5.400595991	5.565204159	5.501658877	5.495816661	5.459520145	5.359851446	5.493109297	5.488585702	5.47049782	5.516188537	5.508089491	5.472893878
6.288384403	6.191207302	6.212240532	6.234225386	6.198513798	6.309863749	6.499397865	6.457640254	6.454417748	6.263911403	6.322683509	6.332006105
6.627816924	6.600935752	6.648711336	6.673768403	6.618312081	6.689494862	6.572712352	6.572969984	6.589182218	6.811085644	6.465372128	6.449518456
5.190875565	5.087399192	5.08134815	5.208017755	5.271149243	5.047987634	5.027676031	4.983011822	5.078968415	5.053085263	4.980253846	5.021217638
4.425445877	4.479657407	4.504372507	4.368586779	4.407461527	4.353838447	4.14953578	4.390303114	4.211463939	4.396639029	4.179033258	4.167462304
2.891006929	2.511784274	2.731176723	2.810831746	2.114556928	3.215504655	2.61925805	2.870694159	3.159574293	2.532431672	2.467548167	2.497103916
5.153643226	5.272116528	5.280473851	5.377075149	5.171166788	5.482986997	5.824082996	5.826411202	5.753989546	5.988864161	5.83381102	5.851474216
6.366844987	6.373983966	6.371109257	6.271136167	5.958582874	6.422774583	6.46883417	6.518618538	6.525757259	6.728668829	6.493267847	6.492758504
5.989899674	6.061594769	6.039963057	6.421012856	6.259752678	6.323602453	6.079427182	6.038552509	6.086289113	6.240949662	5.92327043	5.942910899
6.111083492	6.212627699	6.117996265	6.054383997	5.836820429	6.361631521	6.558950242	6.419088822	6.482427221	6.486019241	6.495041133	6.42123845
6.117468565	6.224308516	6.045903787	6.093651018	5.797077846	6.241508448	6.046713681	6.043497621	6.029689193	5.625904598	6.057452438	6.004894597
5.034286158	5.099206822	5.027021315	4.740544445	4.296215102	5.369494402	5.243013993	5.112879416	5.220031943	5.036156025	5.129666311	5.113367121
4.226107726	4.136855805	4.324277773	3.971782642	4.030424368	4.354431002	4.247737673	4.209445567	4.173902953	4.064951812	4.130914401	4.121910589
5.071114787	5.031430487	5.09254997	5.126175818	5.01327912	5.365594563	5.346687467	5.321502437	5.304927144	5.374531792	5.280551798	5.301254735
5.714341694	5.786792367	5.769898657	5.788936229	5.697020366	5.961926559	5.972334233	6.010994616	6.024656552	5.871710607	5.899697691	5.837496744
0	0.04716451	0	0.27429387	0.128876169	0.164563615	0.050560762	0.120317565	0	0.058213823	0.178194508	0.067077912
2.456506542	2.29481187	2.33200324	2.514594452	2.605693443	1.873053271	1.753732884	1.672524913	1.583957073	1.572681129	1.586524574	1.604977469
3.403349536	3.61022759	3.594202166	3.108251783	3.345390698	3.263340946	3.062415334	3.289430218	3.036290562	3.012461406	3.074818808	2.976603759
4.928493504	5.027737949	5.052063699	4.788356839	4.648177796	5.400384225	5.038690773	4.987148023	5.066648934	5.219307942	5.018740984	4.926118056
2.477128118	2.496163195	2.381241836	2.277416481	2.08129531	2.480275464	2.314867609	2.146619382	2.354624236	2.121410015	2.003616628	1.947755913
2.771482074	2.726604552	2.810554155	2.554952242	2.329203983	3.316329689	3.126787883	3.001130269	3.156081053	3.115229719	2.866935665	2.882193054
4.537706077	4.516330387	4.477677328	4.149405709	3.899252985	4.785963737	4.562657616	4.480891964	4.624030689	4.710541973	4.436235145	4.443725987
4.378241093	4.355805639	4.364082113	4.26440882	4.073623177	4.59106899	4.28065201	4.310529171	4.296472091	4.475117317	4.22339938	4.316544022
5.486775503	5.596902353	5.799525127	5.738151723	5.673536638	6.049077454	6.189972773	6.005743553	6.168148592	6.058628209	5.873911605	5.893034509
4.447096454	4.350886157	4.48086612	4.620633327	4.574997615	4.450452467	4.185652503	4.155967757	4.258466161	4.165292934	3.956223966	4.064451772
0.088472849	0.086462045	0.14320662	0.177410129	0.159210653	0.148846922	0.178825528	0.070167273	0.129139631	0.115085994	0.219203842	0.25224488
9.027806497	8.87095031	8.891157893	8.725870644	9.342928029	8.742521656	9.802346721	9.97528912	9.937710728	9.812775763	9.729670022	9.69605295
6.534721524	6.329376584	6.313487127	7.047222088	7.119408057	6.72205611	6.088902696	6.323056562	6.27840857	5.983383563	6.095759893	6.032200047
5.557557134	5.478269695	5.460244545	4.868301548	4.822250869	5.481786518	5.571710177	5.403335901	5.480620581	5.561940114	5.601723255	5.629796648
4.206783861	4.190757068	4.084038745	4.6023381	4.347297141	5.988466562	5.900591523	5.827427818	5.928971913	5.889592789	6.020208814	5.993015353
0.03275199	0	0	0.129267057	0	0	0	0	0	0	0	0
0	0.059351955	0.061929478	0.389456678	0.122680537	0.036153317	0.032087862	0	0	0	0.029624762	0
6.332204872	6.000405701	6.015350374	5.807658886	5.829631414	5.105196149	5.390702074	5.322393289	5.467866353	4.521905042	5.158635942	5.194894716
1.231536859	1.262360991	1.296845011	0.869065166	0.762876892	0.985929532	0.721832848	1.121075097	0.539802017	1.151319816	0.580949117	1.274846077
5.606853776	5.469133834	5.459015144	6.021810603	7.154828233	5.773780116	6.482854735	6.808964175	6.640275308	6.595973522	6.599238931	6.578214165
3.705369741	3.625212032	3.677891557	3.286128562	3.190586417	3.967537536	3.796680808	3.719742007	3.873261995	3.663811399	3.742297308	3.736063628
3.467840275	3.451724125	3.335085883	3.351279202	3.218323958	3.426890011	3.334978659	3.304220429	3.352685089	3.024637051	3.37529805	3.331756802
6.42247186	6.720415285	6.775419335	6.942631793	6.889132785	7.02740843	6.474449023	6.515463312	6.464686235	6.082798374	6.147980261	6.159308273
4.034471053	3.852807878	3.791907817	3.656576454	3.646231794	3.850719427	3.623855159	3.712760839	3.715849452	3.663025756	3.653289362	3.642874823
3.562059213	3.808282071	3.734254388	4.752721835	4.930273709	5.045897236	5.104118562	4.987343607	5.103329777	5.082251251	4.932486431	4.964629667
8.693640279	9.014469673	9.170746302	8.763441453	8.834379397	9.504632309	9.581673241	9.378968896	9.526906071	9.319958825	9.377449152	9.1961398
3.888519218	3.840916365	3.898846829	3.308804986	3.190559553	4.024168947	4.19467807	4.188867715	4.193038384	4.066735029	3.994099953	3.978497685
5.601277551	5.607466439	5.433196497	5.734603954	5.736480406	5.642484978	5.700841952	5.568126376	5.593876608	5.551119145	5.525952966	5.441261029
7.284199472	7.466741304	7.654786376	7.517338692	7.622461867	7.448157613	7.474192653	7.52967261	7.470203321	7.030402296	7.231077144	7.102847063
9.3622222	9.421978538	9.451299732	9.640033398	9.561226837	9.726928261	9.677529384	9.776263584	9.754875814	9.446578815	9.332419276	9.16201361
0	0	0	0.386201741	0	0	0	0	0	0.084498777	0.069166504	0
8.368292551	8.664518395	8.671010241	8.448438475	8.209092647	9.3187213	9.256475262	9.238968331	9.293375083	9.053515951	9.032704228	8.916906523
4.675014211	5.694913614	5.751710077	5.407277963	5.633332392	6.176288859	5.994575199	6.215876585	6.124599029	5.80087661	5.591095927	5.614011882
9.815104657	10.03302373	10.12120972	9.91425805	9.889890253	10.33426211	10.29677858	10.23348786	10.32797921	10.13955135	10.05001186	9.959084747
3.304765097	2.915891804	3.202325248	0.312270179	0.790935478	0.939451523	1.284371989	2.347178062	1.893882497	2.805798033	2.22458674	2.265061771
10.12670447	10.20922183	10.43734635	10.39185577	10.31767264	10.69108046	10.5855635	10.5129182	10.53037707	10.45478251	10.3013933	10.18511082
0	0	0	0	0.182223186	0	0	0.324574454	0	0.333705375	0.838023143	1.127745522
10.13379725	10.46732024	10.64662171	10.12509054	10.14259213	10.77630142	10.81292333	10.77005266	10.78371856	10.86764941	10.67520727	10.60882772
5.376550862	5.287919189	5.61273583	5.007208959	4.974341163	5.098912174	4.543081327	5.936696823	5.751399448	6.216761376	5.982573821	5.842000785
8.597426886	9.008493052	9.326732826	9.198130684	9.088433152	9.463971825	9.751510585	9.563804498	9.68410689	9.500931485	9.210308494	8.973152038
7.596569951	7.523475705	7.495335403	8.082479067	8.220508926	7.246503098	7.186431226	7.427932954	7.286881148	7.423250401	7.259856227	7.161293153
7.61582088	7.994924744	7.951360491	7.898806932	7.669862991	8.386336752	8.363394509	8.391372492	8.36065837	8.377414446	8.156163996	8.056616041
0	0	0	0	0	0	0	0	0	0	0	0
1.51502106	1.705420615	1.802697813	2.038365942	1.787152424	2.609513863	1.89884296	1.571094276	1.797403179	2.402460242	2.207324405	2.009006705
10.53271631	10.7067809	10.86123427	10.56166981	10.58040933	11.06652651	10.99413419	10.91405619	10.88346045	10.98418345	10.70575333	10.63154087
0.340081385	0	0	0	0	0	0	0	0.404514065	0	0.276589567	0
0	0	0	0	0	0	0	0	0	0	0	0
0.387339378	0.524634421	0.423821244	0.295331593	0.316961301	0.27280078	0.462903546	0.225650056	0.318608388	0.252702668	0.339718908	0.409836236
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.036145438	0	0
0	0	0	0	0	0	0	0.033888536	0	0	0.050808	0
0	0	0	0.07072056	0	0	0	0	0	0	0	0
0	0	0	0	0.025387616	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.031606927	0	0
1.184851546	1.032375952	1.048877861	0.904963407	0.955567987	1.787946427	2.767425983	3.084873852	2.999422807	2.491583768	2.526121409	2.530327987
0.040189809	0.016730926	0	0.069455808	0	0	2.011291672	3.286857497	2.798591813	2.909193222	2.897110674	2.94104244
2.258253577	2.296269441	2.176211055	3.28682202	2.064168913	3.287031913	1.066461229	1.096558729	0.947785083	0.580108813	0.892066116	0.834964383
0.671603168	0.81602702	0.732407275	0.14905511	0.214578685	0.011209777	0.461986336	0.594289606	0.502577056	0.347771091	0.46538003	0.486674219
0.030343283	0.038221377	0.011527899	0.176266596	0.03093973	0.006469722	0.017620799	0.014437853	0.0249501	0.02737589	0.058841382	0.02364669
2.355134698	2.419673717	2.423333443	2.624353607	3.111777514	1.492791505	1.920339039	1.940211863	1.947886798	1.860045059	2.14617294	2.113990476
0	0	0	0.067955579	0.009250373	0	0	0	0	0	0.006466893	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.093510418	0.015869613	0	0.097832173	0.04435117	0	0.016964068	0	0	0	0.031169175	0.02272332
6.408934293	6.259995537	6.134348279	7.001971088	6.885330315	6.645449488	7.10634832	7.441558175	7.209648311	6.351389815	6.700287117	6.687158694
0.05603298	0.034971805	0	0.096583961	0.049136264	0.055778724	0.037349467	0.060584783	0.017776563	0	0.011600159	0.0334901
0	0	0	0	0	0	0	0	0	0	0	0
6.007731478	5.72417275	5.790065632	3.665574688	4.210809641	3.782702107	1.578789003	1.651797967	1.583557594	1.66111566	1.601230596	1.655273967
0	0	0	0	0	0.024223213	0	0	0	0	0	0
0.016970199	0.007035705	0	0.086973939	0.019791996	0	0	0	0	0	0.006943044	0.02011755
5.479172345	5.513392836	5.432488451	5.545869551	5.544615208	5.667690633	5.523163592	5.45266791	5.477301712	5.667225108	5.62446357	5.581495871
4.215670832	4.171358969	4.14280551	3.359401691	2.581794714	4.882310458	3.549410423	3.382191348	3.310337212	3.15534447	3.124194117	3.190994051
4.151339301	4.324465006	4.280110041	5.199958893	4.750483238	4.957835685	3.977875199	4.202668467	4.116464571	4.094886319	4.23865695	4.18628661
0.021631664	0	0	0.01894148	0	0	0	0	0	0	0	0
1.708363837	1.302915602	1.398864745	1.267146233	1.914970105	0.532395763	1.085451851	1.317240385	1.208698288	0.75502172	0.602368508	0.729480552
0	0	0	0.033633589	0	0	0	0	0	0.021904372	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.08864462	0	0	0.144646824	0	0	0	0.095095349	0	0	0	0.014267843
0.113384725	0.16117696	0.133700293	0.237154958	0.663664323	0.071580914	0.063673018	0.077706228	0.089482829	0.116683206	0.115481035	0.068304846
3.391811704	3.453832291	3.502916116	3.050076749	2.916325679	3.371037447	3.533501054	3.583723656	3.538140809	3.607803736	3.743321073	3.707878133
0	0	0	2.558605611	2.162284168	2.331897219	1.570152014	1.622124465	1.912895083	2.308666671	2.622522779	2.456406659
0.087395491	0.20753307	0.057172139	0.149241153	0.218724141	0.16916819	0.077464241	0.325890637	0.392441627	0.132724099	0.036267982	0
0	0.005728231	0	0.024122625	0	0	0	0	0.008676167	0.00714932	0	0
5.594196193	5.481476555	5.434061045	5.214703788	5.12319024	5.647478574	5.331758951	5.245218019	5.353806697	5.212600465	5.384098172	5.394455835
6.462139048	6.414264098	6.409979775	6.125289473	6.530971209	5.43650168	5.980052728	5.957139197	5.904871815	5.916178043	5.830214753	5.893168026
5.759837596	5.825322629	5.794402869	5.50075426	5.441234466	6.09147347	5.95958007	5.965701183	6.005608831	5.890295897	5.840506036	5.849466404
5.657751461	5.591221621	5.547172171	5.346754827	5.058407419	5.59713484	5.465429271	5.57949697	5.553532535	5.646986325	5.408993716	5.371548408
5.758209887	5.677914102	5.72330462	5.505179567	5.357119131	5.904305857	5.896182223	5.818042704	5.874774839	5.964608875	5.904801986	5.85996458
0.277401602	0.290845473	0.276043984	0.113708099	0.076958534	0.304347488	0.169804451	0.123391138	0.082569485	0.079253849	0.191500747	0.078280136
6.321147025	6.436471698	6.419287746	6.220620167	6.242065111	6.143850515	6.166574864	6.065277177	6.087206104	6.18658177	6.149484972	6.180235401
5.933704816	5.820030855	5.804737665	5.772672193	5.890765257	5.422037847	5.455797355	5.303389889	5.376960586	5.187835035	5.455521211	5.490454608
5.104332466	5.043418878	4.961725184	4.971157251	5.133514208	4.685906519	3.970181835	4.23231539	4.064305175	3.471226487	3.623223076	3.56404886
1.616710564	1.676596897	1.894565573	1.530155663	1.595255392	1.351718777	1.503816835	1.307574245	1.346032134	1.715309147	1.699245116	1.52371249
0.057487704	0.02402274	0.049787574	0.074915991	0.017000569	0.112273766	0.112009742	0.046863996	0.036245472	0.044621855	0.103774637	0.194888887
3.69787388	3.549533642	3.552905749	3.478738885	3.379796991	3.512378608	3.042099722	3.009307754	3.015545739	3.018155214	2.99712979	2.995509845
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.048350871	0	0	0	0	0	0	0	0
0.223108645	0.186676764	0.319123079	0.392950421	0.370150886	0.362273495	0.263565701	0.224209485	0.219725506	0.18309645	0.23306711	0.243827476
0.02262277	0.009388582	0	0.077650588	0	0	0.010030273	0	0	0	0	0
0	0	0	0.098787529	0.022570362	0	0.017135443	0.020973345	0	0	0	0
5.49025563	5.578657994	5.63189295	5.680366557	5.942627102	5.450102696	5.489420908	5.646476628	5.493865054	5.675364313	5.511053667	5.510461951
2.227664073	1.99425748	2.071467511	1.725056177	3.271140276	1.974745884	0.837814907	0.962080325	1.003501496	1.956547383	2.107045041	1.969719663
0.091263287	0.075475128	0	0	0	0	0	0	0	0	0	0
0	0.097167268	0.051488905	0.286170268	0.068961728	0.27640495	0	0	0	0	0.048873398	0.070225813
2.364227825	2.567618457	2.514081852	2.883943334	2.637684431	2.982270792	3.155601912	3.300626017	3.215614924	3.123853225	3.272498035	3.280326853
3.293361655	3.36829063	3.202181041	2.964444842	3.240499044	2.764167782	2.85365838	2.805319287	2.993723266	2.546726573	2.988904596	3.004247887
1.536122546	1.482925706	1.348187086	1.051420829	1.277014692	0.975864931	0.58227948	0.606990774	0.757103489	0.841299301	0.766829196	0.680135286
0	0	0.00715812	0.042958615	0	0.008236522	0.036187788	0	0.020654668	0.008539811	0	0
0.581546004	0.311904131	0.282615349	0.456986935	0.439003909	0.276959921	0.107460501	0.142729718	0.163801409	0.107694832	0.179731419	0.103377049
